txn_id,txn_date,account_code,account_name,vendor_name,approved_by,amount,txn_type,true_anomaly_flag
109185,2024-05-27,7200,Rent & Facilities,Pinecrest Travel & Tours,EMP0127,21799.39,invoice,none
102191,2024-12-10,6400,IT & Software Licenses,Om Facilities Management,EMP0109,1376.42,invoice,none
104671,2024-09-04,6600,Electricity & Utilities,Northstar Power & Utilities,EMP0103,32295.82,invoice,none
105143,2024-06-19,6100,Travel & Conveyance,Vertex Engineering Co Pvt Ltd,EMP0139,30902.29,invoice,none
105985,2024-05-06,7100,Equipment Purchases (Capex),Orion Equipment Rentals,EMP0103,60754.65,invoice,none
106566,2024-10-23,6200,Office Supplies & Stationery,Shree Balaji Logistics Pvt Ltd,EMP0127,36911.48,invoice,none
107805,2024-04-04,6100,Travel & Conveyance,Shree Balaji Logistics Pvt Ltd,EMP0157,6632.69,invoice,none
111955,2024-04-25,6600,Electricity & Utilities,Meridian Consulting Partners,EMP0108,32751.47,invoice,none
106944,2024-11-08,7200,Rent & Facilities,Sundaram Professional Services,EMP0117,7351.41,invoice,none
111790,2024-04-19,6300,Professional & Legal Fees,Northstar Power & Utilities,EMP0138,75903.87,invoice,none
112904,2024-10-11,6500,Marketing & Advertising,Nexgen Consulting LLP,EMP0143,2166.34,invoice,none
109511,2024-04-29,6300,Professional & Legal Fees,Keystone Repairs & Services,EMP0154,13651.25,invoice,none
110056,2024-10-10,7200,Rent & Facilities,Vertex Engineering Co Pvt Ltd,EMP0111,11642.54,invoice,none
110536,2024-06-20,6600,Electricity & Utilities,Sundaram Professional Services,EMP0120,5368.12,invoice,none
110642,2024-08-23,6600,Electricity & Utilities,Orion Equipment Rentals,EMP0130,9833.42,invoice,none
102137,2025-01-16,7100,Equipment Purchases (Capex),Orion Equipment Rentals,EMP0124,19102.02,invoice,none
101066,2024-08-29,6600,Electricity & Utilities,Zenith Professional Consultants,EMP0139,14001.01,invoice,none
100601,2024-10-30,7200,Rent & Facilities,Northstar Power & Utilities,EMP0134,9270.7,invoice,none
104228,2024-10-02,6700,Repairs & Maintenance,Sundaram Professional Services,EMP0114,13350.82,invoice,none
110814,2024-06-07,6500,Marketing & Advertising,Titan Hardware Suppliers,EMP0133,9645.29,invoice,none
107578,2024-05-28,6500,Marketing & Advertising,Crescent Office Supplies,EMP0160,15696.37,invoice,none
100078,2025-02-13,7200,Rent & Facilities,Meridian Consulting Partners,EMP0145,6040.77,invoice,none
107547,2025-02-06,6100,Travel & Conveyance,Union Print & Design Studio,EMP0127,24479.88,invoice,none
102899,2024-10-24,6600,Electricity & Utilities,Orion Equipment Rentals,EMP0126,16922.18,invoice,none
104821,2024-09-05,6100,Travel & Conveyance,Horizon Marketing Solutions,EMP0123,63885.48,invoice,none
109507,2024-10-11,7100,Equipment Purchases (Capex),Northstar Power & Utilities,EMP0102,4162.12,invoice,none
114205,2024-11-01,7100,Equipment Purchases (Capex),Horizon Marketing Solutions,EMP0115,1000000.0,invoice,round_number
106414,2024-11-06,6500,Marketing & Advertising,Evergreen IT Solutions Pvt Ltd,EMP0141,8325.94,invoice,none
109445,2025-03-14,6100,Travel & Conveyance,Zenith Professional Consultants,EMP0135,23599.39,invoice,none
109065,2024-05-09,6400,IT & Software Licenses,Zenith Professional Consultants,EMP0144,6136.73,invoice,none
112043,2024-10-25,6400,IT & Software Licenses,Orion Equipment Rentals,EMP0149,16358.21,invoice,none
108008,2025-02-26,6300,Professional & Legal Fees,Ironclad Security Systems,EMP0156,21058.99,invoice,none
105469,2024-07-26,6500,Marketing & Advertising,Bharat Freight Carriers,EMP0146,64679.17,invoice,none
105952,2025-03-26,6500,Marketing & Advertising,Quantum Data Services Pvt Ltd,EMP0116,20323.05,invoice,none
114899,2024-07-10,6500,Marketing & Advertising,Falcon Stationery Mart,EMP0126,2097.58,invoice,duplicate_invoice
111158,2024-10-23,6600,Electricity & Utilities,Shree Balaji Logistics Pvt Ltd,EMP0113,9307.48,invoice,none
103392,2024-12-19,6100,Travel & Conveyance,Lumen Software Systems India,EMP0101,13192.31,invoice,none
105416,2024-10-25,7100,Equipment Purchases (Capex),Evergreen IT Solutions Pvt Ltd,EMP0138,11955.22,invoice,none
102561,2025-03-17,6500,Marketing & Advertising,Evergreen IT Solutions Pvt Ltd,EMP0133,30042.84,invoice,none
115086,2025-01-28,6200,Office Supplies & Stationery,Quantum Data Services Pvt Ltd,EMP0101,97043.2,invoice,benford_break
108163,2024-07-30,7100,Equipment Purchases (Capex),Westfield Catering Services,EMP0111,6796.25,invoice,none
102636,2024-09-17,7200,Rent & Facilities,Pinecrest Travel & Tours,EMP0149,11142.36,invoice,none
105257,2024-08-05,7100,Equipment Purchases (Capex),Ironclad Security Systems,EMP0136,12988.06,invoice,none
103531,2024-04-15,6100,Travel & Conveyance,Quantum Data Services Pvt Ltd,EMP0152,89720.71,invoice,none
108568,2024-12-12,6100,Travel & Conveyance,Nexgen Consulting LLP,EMP0128,34796.56,invoice,none
101909,2024-09-16,6800,Consulting Services,Orion Equipment Rentals,EMP0126,5551.55,invoice,none
112622,2024-07-22,6700,Repairs & Maintenance,Sundaram Professional Services,EMP0157,3128.69,invoice,none
114146,2024-11-11,7200,Rent & Facilities,Northstar Power & Utilities,EMP0113,2000000.0,invoice,round_number
100236,2024-12-23,6400,IT & Software Licenses,Lumen Software Systems India,EMP0153,13794.44,invoice,none
112220,2024-09-13,6600,Electricity & Utilities,Northstar Power & Utilities,EMP0117,20885.3,invoice,none
101605,2024-07-31,7100,Equipment Purchases (Capex),Horizon Marketing Solutions,EMP0150,17563.79,invoice,none
107985,2024-08-15,7100,Equipment Purchases (Capex),Quantum Data Services Pvt Ltd,EMP0140,3800.51,invoice,none
109311,2024-10-29,6100,Travel & Conveyance,Quantum Data Services Pvt Ltd,EMP0132,20587.73,invoice,none
111870,2025-02-12,7200,Rent & Facilities,Nexgen Consulting LLP,EMP0118,66612.53,invoice,none
103491,2024-05-09,6700,Repairs & Maintenance,Yellowstone Cleaning Services,EMP0138,1307.06,invoice,none
115027,2024-12-06,6700,Repairs & Maintenance,Union Print & Design Studio,EMP0141,78628.2,invoice,benford_break
111151,2024-09-23,7100,Equipment Purchases (Capex),Shree Balaji Logistics Pvt Ltd,EMP0104,38608.74,invoice,none
101995,2024-12-17,7200,Rent & Facilities,Radiance Advertising Group,EMP0154,15366.82,invoice,none
102825,2025-02-21,6800,Consulting Services,Yellowstone Cleaning Services,EMP0103,51868.68,invoice,none
114181,2024-10-21,6200,Office Supplies & Stationery,Falcon Stationery Mart,EMP0122,1500000.0,invoice,round_number
110569,2024-08-07,6400,IT & Software Licenses,Northstar Power & Utilities,EMP0107,1082.0,invoice,none
113925,2025-03-20,7200,Rent & Facilities,Nexgen Consulting LLP,EMP0157,3290.87,invoice,none
101343,2025-02-07,6400,IT & Software Licenses,Ironclad Security Systems,EMP0143,42861.49,invoice,none
108513,2025-01-02,7200,Rent & Facilities,Vertex Engineering Co Pvt Ltd,EMP0121,116916.96,invoice,none
101620,2025-03-24,6700,Repairs & Maintenance,Shree Balaji Logistics Pvt Ltd,EMP0143,27420.63,invoice,none
111906,2024-12-20,6700,Repairs & Maintenance,Quantum Data Services Pvt Ltd,EMP0125,4386.84,invoice,none
105288,2024-10-18,6700,Repairs & Maintenance,Titan Hardware Suppliers,EMP0132,6926.04,invoice,none
102061,2024-12-23,6300,Professional & Legal Fees,Northstar Power & Utilities,EMP0131,6982.24,invoice,none
115182,2024-06-11,7200,Rent & Facilities,Bharat Freight Carriers,EMP0102,86135.2,invoice,benford_break
102220,2024-12-03,6600,Electricity & Utilities,Radiance Advertising Group,EMP0106,61827.53,invoice,none
109866,2024-07-02,6200,Office Supplies & Stationery,Shree Balaji Logistics Pvt Ltd,EMP0118,4006.67,invoice,none
106039,2024-12-23,7200,Rent & Facilities,Titan Hardware Suppliers,EMP0105,31262.52,invoice,none
100261,2024-06-07,6200,Office Supplies & Stationery,Nexgen Consulting LLP,EMP0127,39582.63,invoice,none
114301,2024-09-17,6700,Repairs & Maintenance,Horizon Marketing Solutions,EMP0132,496927.95,invoice,just_under_threshold
110232,2024-07-17,6700,Repairs & Maintenance,Lumen Software Systems India,EMP0137,2611.17,invoice,none
112978,2024-10-09,6400,IT & Software Licenses,Titan Hardware Suppliers,EMP0125,20444.7,invoice,none
109094,2024-11-20,6100,Travel & Conveyance,Bharat Freight Carriers,EMP0148,39532.29,invoice,none
103745,2024-08-22,6200,Office Supplies & Stationery,Yellowstone Cleaning Services,EMP0109,10029.01,invoice,none
102027,2025-03-19,6600,Electricity & Utilities,Ironclad Security Systems,EMP0110,21556.05,invoice,none
106989,2024-09-20,6200,Office Supplies & Stationery,Ironclad Security Systems,EMP0122,18297.07,invoice,none
104235,2024-10-02,6300,Professional & Legal Fees,Sundaram Professional Services,EMP0129,7224.8,invoice,none
101918,2025-03-19,7200,Rent & Facilities,Orion Equipment Rentals,EMP0143,47589.81,invoice,none
101829,2024-04-09,6800,Consulting Services,Nexgen Consulting LLP,EMP0124,1972.61,invoice,none
109766,2024-09-16,6200,Office Supplies & Stationery,Sundaram Professional Services,EMP0123,30600.93,invoice,none
112608,2024-12-27,7100,Equipment Purchases (Capex),Westfield Catering Services,EMP0124,30140.11,invoice,none
112942,2025-03-06,6300,Professional & Legal Fees,Vertex Engineering Co Pvt Ltd,EMP0107,3737.6,invoice,none
106234,2024-08-09,6700,Repairs & Maintenance,Sundaram Professional Services,EMP0126,49066.56,invoice,none
114252,2025-01-08,7100,Equipment Purchases (Capex),Yellowstone Cleaning Services,EMP0156,486901.48,invoice,just_under_threshold
112847,2025-01-14,6400,IT & Software Licenses,Westfield Catering Services,EMP0103,107016.98,invoice,none
106284,2024-07-02,6500,Marketing & Advertising,Zenith Professional Consultants,EMP0132,7478.48,invoice,none
104209,2024-08-20,6700,Repairs & Maintenance,Nexgen Consulting LLP,EMP0142,44802.1,invoice,none
112820,2024-05-27,6600,Electricity & Utilities,Radiance Advertising Group,EMP0151,25805.36,invoice,none
100225,2024-05-31,6600,Electricity & Utilities,Westfield Catering Services,EMP0106,11314.53,invoice,none
108916,2025-03-19,6500,Marketing & Advertising,Lumen Software Systems India,EMP0124,52103.48,invoice,none
110003,2024-11-18,6700,Repairs & Maintenance,Union Print & Design Studio,EMP0149,13617.09,invoice,none
109334,2024-07-25,6500,Marketing & Advertising,Om Facilities Management,EMP0135,12369.39,invoice,none
113722,2024-07-08,6700,Repairs & Maintenance,Shree Balaji Logistics Pvt Ltd,EMP0149,13884.27,invoice,none
106470,2024-11-15,6300,Professional & Legal Fees,Zenith Professional Consultants,EMP0140,2787.28,invoice,none
113957,2025-02-12,7200,Rent & Facilities,Westfield Catering Services,EMP0139,9678.75,invoice,none
114376,2025-03-07,7100,Equipment Purchases (Capex),Northstar Power & Utilities,EMP0132,496541.64,invoice,just_under_threshold
113747,2024-12-25,6300,Professional & Legal Fees,Yellowstone Cleaning Services,EMP0123,22282.06,invoice,none
114842,2024-12-26,6800,Consulting Services,Horizon Marketing Solutions,EMP0124,7940.79,invoice,duplicate_invoice
110955,2024-09-30,7200,Rent & Facilities,Titan Hardware Suppliers,EMP0135,1011.69,invoice,none
100847,2024-11-26,6300,Professional & Legal Fees,Falcon Stationery Mart,EMP0107,15222.51,invoice,none
104290,2024-09-18,6300,Professional & Legal Fees,Falcon Stationery Mart,EMP0101,11561.85,invoice,none
105561,2024-06-21,7200,Rent & Facilities,Lumen Software Systems India,EMP0155,6516.03,invoice,none
113235,2024-09-16,7200,Rent & Facilities,Pinecrest Travel & Tours,EMP0134,11352.58,invoice,none
102552,2024-12-19,6600,Electricity & Utilities,Falcon Stationery Mart,EMP0124,10958.72,invoice,none
113918,2024-12-03,6500,Marketing & Advertising,Bharat Freight Carriers,EMP0135,80644.37,invoice,none
111121,2025-01-14,7200,Rent & Facilities,Om Facilities Management,EMP0143,8344.37,invoice,none
100118,2024-04-02,7200,Rent & Facilities,Shree Balaji Logistics Pvt Ltd,EMP0101,33271.98,invoice,none
108838,2024-07-03,6800,Consulting Services,Zenith Professional Consultants,EMP0159,30644.02,invoice,none
105967,2025-01-23,6100,Travel & Conveyance,Titan Hardware Suppliers,EMP0144,6880.44,invoice,none
108196,2024-10-04,6400,IT & Software Licenses,Sundaram Professional Services,EMP0138,20191.95,invoice,none
112363,2024-05-06,6700,Repairs & Maintenance,Om Facilities Management,EMP0135,66552.4,invoice,none
108660,2024-09-17,6700,Repairs & Maintenance,Keystone Repairs & Services,EMP0115,18661.69,invoice,none
107490,2024-08-08,6300,Professional & Legal Fees,Radiance Advertising Group,EMP0115,6699.13,invoice,none
100006,2025-02-07,6300,Professional & Legal Fees,Westfield Catering Services,EMP0104,12645.81,invoice,none
105343,2024-08-20,6300,Professional & Legal Fees,Pinecrest Travel & Tours,EMP0146,6822.92,invoice,none
109112,2024-12-16,6300,Professional & Legal Fees,Silverline Facility Services,EMP0135,97229.59,invoice,none
110788,2024-11-28,6500,Marketing & Advertising,Horizon Marketing Solutions,EMP0147,5844.81,invoice,none
104325,2024-11-12,7200,Rent & Facilities,Lumen Software Systems India,EMP0131,7402.45,invoice,none
101064,2024-05-31,6700,Repairs & Maintenance,Falcon Stationery Mart,EMP0157,20183.46,invoice,none
102591,2024-08-21,6300,Professional & Legal Fees,Om Facilities Management,EMP0132,104982.09,invoice,none
108435,2024-11-25,6400,IT & Software Licenses,Om Facilities Management,EMP0131,9508.7,invoice,none
113047,2024-09-04,6100,Travel & Conveyance,Meridian Consulting Partners,EMP0143,26084.37,invoice,none
109353,2024-05-15,7200,Rent & Facilities,Sundaram Professional Services,EMP0109,88499.42,invoice,none
111063,2024-10-07,7200,Rent & Facilities,Crescent Office Supplies,EMP0131,15803.29,invoice,none
103736,2024-08-13,6600,Electricity & Utilities,Pinecrest Travel & Tours,EMP0110,8844.78,invoice,none
113919,2025-02-21,6200,Office Supplies & Stationery,Meridian Consulting Partners,EMP0126,2351.46,invoice,none
110590,2025-03-27,6400,IT & Software Licenses,Crescent Office Supplies,EMP0132,28087.25,invoice,none
103518,2024-06-24,6100,Travel & Conveyance,Evergreen IT Solutions Pvt Ltd,EMP0125,1769.1,invoice,none
106987,2024-11-27,6700,Repairs & Maintenance,Union Print & Design Studio,EMP0119,15060.43,invoice,none
111614,2025-01-20,6800,Consulting Services,Sundaram Professional Services,EMP0116,26960.34,invoice,none
110756,2024-07-17,6800,Consulting Services,Meridian Consulting Partners,EMP0119,9608.4,invoice,none
106768,2024-12-27,6400,IT & Software Licenses,Evergreen IT Solutions Pvt Ltd,EMP0107,24112.82,invoice,none
105623,2024-12-05,7100,Equipment Purchases (Capex),Lumen Software Systems India,EMP0150,86683.59,invoice,none
101606,2024-05-06,6700,Repairs & Maintenance,Northstar Power & Utilities,EMP0114,1751.63,invoice,none
101734,2025-01-15,6700,Repairs & Maintenance,Om Facilities Management,EMP0107,8132.68,invoice,none
110517,2024-04-30,6100,Travel & Conveyance,Keystone Repairs & Services,EMP0140,20540.52,invoice,none
110902,2024-10-07,6600,Electricity & Utilities,Yellowstone Cleaning Services,EMP0118,4606.26,invoice,none
114670,2025-01-14,6700,Repairs & Maintenance,Nexgen Consulting LLP,EMP0158,3935.54,invoice,duplicate_invoice
109505,2025-02-04,6300,Professional & Legal Fees,Keystone Repairs & Services,EMP0111,10597.27,invoice,none
111641,2024-12-04,6200,Office Supplies & Stationery,Om Facilities Management,EMP0157,40985.43,invoice,none
103813,2024-05-23,6700,Repairs & Maintenance,Falcon Stationery Mart,EMP0137,17379.53,invoice,none
114690,2024-12-30,6500,Marketing & Advertising,Silverline Facility Services,EMP0104,31074.1,invoice,duplicate_invoice
110555,2024-10-07,6200,Office Supplies & Stationery,Falcon Stationery Mart,EMP0148,1417.63,invoice,none
110168,2025-01-09,6100,Travel & Conveyance,Silverline Facility Services,EMP0140,14664.28,invoice,none
111707,2024-09-18,6200,Office Supplies & Stationery,Falcon Stationery Mart,EMP0118,162862.78,invoice,none
101762,2024-04-08,6800,Consulting Services,Lumen Software Systems India,EMP0110,4270.99,invoice,none
105402,2024-10-14,6300,Professional & Legal Fees,Titan Hardware Suppliers,EMP0150,6746.48,invoice,none
102740,2024-12-10,7100,Equipment Purchases (Capex),Radiance Advertising Group,EMP0133,12751.6,invoice,none
113830,2025-01-28,6800,Consulting Services,Union Print & Design Studio,EMP0115,10671.46,invoice,none
114699,2024-06-28,6300,Professional & Legal Fees,Sundaram Professional Services,EMP0108,38832.83,invoice,duplicate_invoice
102473,2024-05-24,7200,Rent & Facilities,Crescent Office Supplies,EMP0102,27231.63,invoice,none
106739,2024-06-11,6100,Travel & Conveyance,Meridian Consulting Partners,EMP0156,17412.24,invoice,none
106892,2024-05-03,6500,Marketing & Advertising,Radiance Advertising Group,EMP0122,1630.13,invoice,none
112200,2025-03-13,7200,Rent & Facilities,Titan Hardware Suppliers,EMP0127,38396.11,invoice,none
107944,2024-08-27,6500,Marketing & Advertising,Evergreen IT Solutions Pvt Ltd,EMP0103,19410.45,invoice,none
112911,2025-03-06,7200,Rent & Facilities,Ironclad Security Systems,EMP0158,48941.94,invoice,none
109686,2024-07-08,6700,Repairs & Maintenance,Westfield Catering Services,EMP0132,10952.81,invoice,none
104207,2024-04-22,6400,IT & Software Licenses,Titan Hardware Suppliers,EMP0142,22825.7,invoice,none
106372,2025-03-12,6400,IT & Software Licenses,Titan Hardware Suppliers,EMP0114,6174.82,invoice,none
110351,2025-03-14,6800,Consulting Services,Falcon Stationery Mart,EMP0155,5480.37,invoice,none
109362,2024-08-05,7200,Rent & Facilities,Union Print & Design Studio,EMP0145,41060.96,invoice,none
110349,2024-04-30,6400,IT & Software Licenses,Falcon Stationery Mart,EMP0115,5473.4,invoice,none
100233,2024-11-26,6500,Marketing & Advertising,Titan Hardware Suppliers,EMP0154,17474.79,invoice,none
108259,2024-10-16,6100,Travel & Conveyance,Radiance Advertising Group,EMP0130,24695.18,invoice,none
107562,2024-11-18,7100,Equipment Purchases (Capex),Quantum Data Services Pvt Ltd,EMP0119,41237.83,invoice,none
109796,2025-01-22,7200,Rent & Facilities,Ironclad Security Systems,EMP0144,17884.34,invoice,none
106169,2024-04-15,7200,Rent & Facilities,Falcon Stationery Mart,EMP0126,58795.46,invoice,none
111476,2024-07-17,6500,Marketing & Advertising,Union Print & Design Studio,EMP0104,20904.04,invoice,none
